cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.6962395932296204e-08,1.911672876084244e-09,"[5.5778879293200134e-09, 8.83899758941098e-11, 2.180099017978776e-10, 3.0365712114927e-12, 1.6962395932296204e-08, 2.015180730619015e-11, 2.5860834307334102e-11, 2.566352070294104e-15, 2.8072592861416723e-11, 1.6061449045756682e-11, 1.4692855764518453e-13, 5.80240608165361e-14]",26-01-1974.,"['Clsvfw AG', 'Mjlwxf NV']",26-01-1974.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,4.204885051262153e-11,2.4272895839258414e-11,"[3.07689221323848e-11, 4.204885051262153e-11, 9.14872768911963e-16]",8.,"['Ajoo Gufx', 'Dmimyu GmbH']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.739462618388643e-08,3.870276901125573e-09,"[4.03872402188199e-09, 6.677129010292104e-13, 1.739462618388643e-08, 1.4504537571013998e-09, 3.371654622164044e-10, 2.426876618232248e-14]",3599.,"['Vkitze GmbH', 'Qpubwe PLC']",3599.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.834810441942892e-10,9.61515342296657e-11,"[2.834810441942892e-10, 4.940318119872611e-12, 3.324037483524826e-14]",8.,"['Clsvfw AG', 'Skqn Esui']",8.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,9.646146104103082e-09,2.4121100203354453e-09,"[9.646146104103082e-09, 2.0115045696808553e-13, 2.092266897929518e-12, 5.598838018165274e-16]",25.,"['Yrnw Lvgj', 'Mnmi Haem']",25.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,7.912755783934244e-09,2.716417267049446e-09,"[7.912755783934244e-09, 5.7222698801595584e-11, 1.7927331841249838e-10]",2%.,"['Mjlwxf NV', 'Skqn Esui']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,5.590648584075097e-07,1.8718199046423764e-07,"[5.590648584075097e-07, 2.470232240980863e-09, 1.0880744222285799e-11]",1.,"['Xqtb Laur', 'Wnzatj SAS']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.9174203558236513e-08,4.8171966816405055e-09,"[1.9174203558236513e-08, 7.986165201367967e-11, 1.471511801298675e-11, 6.398298842244694e-15]",10.,"['Wnzatj SAS', 'Cqndue LLC']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,2.3346600694362785e-11,1.2354481543022265e-11,"[2.3346600694362785e-11, 1.3670365187068434e-11, 4.6478747635575815e-14]",5.,"['Mjlwxf NV', 'Qsihxg GmbH']",5.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,0.0008659166633151472,0.00013387187389727584,"[3.934681080863811e-05, 0.0008659166633151472, 4.7876428652671166e-06, 2.3367525500361808e-05, 1.3291693221617606e-06, 2.355305468881852e-06, 4.731316402708076e-16]",Iconfp Purif.,"['Clsvfw AG', 'Jzrcws SA']",Iconfp Purif.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.3262239008327015e-05,1.5421459431608161e-06,"[4.943312426064495e-10, 1.5096650318735527e-10, 5.64212565556943e-11, 2.7012140435545007e-07, 2.7025282633985626e-07, 1.5660868939448847e-06, 1.3262239008327015e-05, 5.200199382215942e-08, 5.5578878305206914e-11, 6.938140468100646e-15]",537 Mtcey Place.,"['Xqtb Laur', 'Skqn Esui']",537 Mtcey Place.,What was the address of {ENT1} in the contract with {ENT2}?
False,5.200082568990183e-07,8.668926714665681e-08,"[8.816990887394738e-11, 1.14119668576107e-11, 2.349453270822366e-11, 5.200082568990183e-07, 4.269494913861083e-12, 7.756890826427447e-17]",The State of Ohio.,"['Errg Zipo', 'Skqn Esui']",The State of Ohio.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.2131753379662769e-08,2.023648785660263e-09,"[1.2131753379662769e-08, 6.8089670186843865e-12, 2.6221516277735724e-12, 1.2583356028287375e-16, 7.078554864654862e-13, 2.3433232660239223e-16]",bi-weekly.,"['Errg Zipo', 'Qpubwe PLC']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,7.583435213120993e-09,2.536827260853729e-09,"[7.583435213120993e-09, 1.415996764286831e-09, 1.147877015661436e-09, 5.0345656460047935e-17]",14.,"['Errg Zipo', 'Qpubwe PLC']",14.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.0215835573035292e-05,2.043604603572217e-06,"[1.0215835573035292e-05, 4.601118097635748e-12, 2.1814252626484176e-09, 1.4184438129269394e-12, 1.2331154656579398e-18]",16 months.,"['Errg Zipo', 'Jzrcws SA']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,2.3486302325181896e-06,4.553564233576775e-07,"[2.4624310412946215e-07, 7.683235964768206e-14, 1.1372700559064697e-09, 2.3486302325181896e-06, 7.181061789651721e-08, 1.1547252825039322e-06, 6.442444373533363e-07, 8.677125151734799e-08, 1.960511831003431e-12, 2.578926009698298e-16]",228 Ykijdd Court.,"['Xqtb Laur', 'Ctvepy SAS']",228 Ykijdd Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,3.1662314992075835e-09,1.0637400032576168e-09,"[3.1662314992075835e-09, 2.4988330848962903e-11, 1.79716303907925e-16]",2.,"['Ajoo Gufx', 'Ajoo Gufx']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.6746822439017706e-05,6.338728039898156e-06,"[1.6746822439017706e-05, 8.5963292804081e-06, 1.1760437068630836e-08, 3.0981879642490813e-15]",18.,"['Ffsi Mneb', 'Jzrcws SA']",18.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.14313222513374e-08,1.535814078960659e-08,"[6.14313222513374e-08, 1.0161664261779113e-12, 2.2408908496168722e-13, 6.515778182743248e-16]",weekly.,"['Mjlwxf NV', 'Skqn Esui']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,4.831843511965417e-07,1.4010279895299733e-07,"[4.831843511965417e-07, 7.712408489624067e-08, 1.0275647693847034e-10, 3.2422684803352746e-15]",22.,"['Skqn Esui', 'Skqn Esui']",22.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.4986792008548946e-08,1.8338438714457245e-08,"[5.4986792008548946e-08, 2.8234629911860765e-11, 2.8950491092957775e-13]",9.,"['Okrb Qxpd', 'Mnmi Haem']",9.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.8214038277619693e-08,4.563100101618319e-09,"[1.8214038277619693e-08, 3.5971958051161934e-11, 2.390027412091378e-12, 1.4339032981796886e-16]",10.,"['Errg Zipo', 'Skqn Esui']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,2.068646153929876e-06,6.914684251152492e-07,"[2.068646153929876e-06, 5.7560449739924024e-09, 3.0764418790241166e-12]",1.,"['Wnzatj SAS', 'Xqtb Laur']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.8788845409289934e-05,2.3026620422437483e-06,"[1.4111358748181146e-09, 5.7831586741663443e-11, 1.3304580761541729e-06, 2.3077432160789613e-06, 1.8788845409289934e-05, 2.7078021958004683e-07, 2.898121636008e-07, 3.7509060746288014e-08, 3.3092786323740686e-12, 2.4708509583757537e-16]",152 Hhzuau Street.,"['Qsihxg GmbH', 'Skqn Esui']",152 Hhzuau Street.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,2.159432632709013e-10,5.591526879353947e-11,"[2.3410290633102404e-12, 5.376699953318909e-12, 2.159432632709013e-10, 8.288662742925127e-17]",21.,"['Tapd Abuk', 'Wnzatj SAS']",21.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.2179053038584584e-10,5.853748225820062e-11,"[2.2179053038584584e-10, 4.764777548210697e-12, 7.594565601398706e-12, 5.549734724119554e-17]",18.,"['Qsihxg GmbH', 'Skqn Esui']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.8564743076154855e-09,6.719530832731417e-10,"[1.8564743076154855e-09, 7.815884051076694e-10, 4.972684763959734e-11, 2.2772729814618357e-14]",21.,"['Avrbci Ltd', 'Skqn Esui']",21.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.0006619738414883614,9.858922881397906e-05,"[1.283218722392121e-07, 2.2951309741614523e-09, 2.985825364731909e-09, 1.1112553011116688e-07, 2.901003426813986e-06, 3.8384776416933164e-05, 0.0006619738414883614, 0.00037114802398718894, 9.828478141571395e-06, 6.650558992404854e-10, 7.831246501971423e-14]",989 Yabin Iii Street.,"['Qsihxg GmbH', 'Skqn Esui']",989 Yabin Iii Street.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,1.7974412003241014e-07,3.110860127598158e-08,"[6.2423626268071075e-09, 6.639902516702989e-10, 1.7974412003241014e-07, 7.387086141353791e-15, 1.127320025523515e-12, 3.7890278507412314e-17]",Research Scientist.,"['Clsvfw AG', 'Skqn Esui']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,1.659754111926759e-09,5.53267689829222e-10,"[1.659754111926759e-09, 4.893436052417002e-14, 2.320038297216677e-17]",Customer.,"['Nchdfd AG', 'Qpubwe PLC']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,4.199444791908036e-09,1.0511687159052404e-09,"[4.199444791908036e-09, 3.0665843128718784e-12, 2.1634421684679772e-12, 4.523158585315924e-17]",15.,"['Errg Zipo', 'Skqn Esui']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,3.6541172865334204e-11,1.0223678517039124e-11,"[3.6541172865334204e-11, 3.637661786376478e-12, 7.154511358353766e-13, 4.28280610438982e-16]",18.,"['Errg Zipo', 'Skqn Esui']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.6399051006033005e-08,5.4664039983666604e-09,"[1.6399051006033005e-08, 1.5973298530223834e-13, 1.2560816746258734e-15]",Customer.,"['Okrb Qxpd', 'Ajoo Gufx']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,3.6796507174585713e-07,7.36772257520453e-08,"[3.6796507174585713e-07, 3.8570618920985567e-11, 3.8207070840456936e-10, 4.1568327556126827e-13, 3.768232033833281e-18]",26 months.,"['Ajoo Gufx', 'Mnmi Haem']",26 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.477361537080782e-10,1.4142801960049313e-10,"[4.477361537080782e-10, 1.159489448898654e-10, 2.0158048407575846e-12, 1.1174963271366398e-14]",23.,"['Txctcl AG', 'Qsihxg GmbH']",23.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,4.245204188180196e-09,1.416985094714562e-09,"[4.245204188180196e-09, 5.750845979979324e-12, 2.4998351023418157e-16]",8.,"['Xqtb Laur', 'Skqn Esui']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,3.639992129933489e-08,9.104136866970704e-09,"[3.639992129933489e-08, 6.30630356962536e-12, 1.0319827457860864e-11, 3.7520436129372505e-17]",20.,"['Qsihxg GmbH', 'Dmimyu GmbH']",20.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,2.978910742967855e-06,5.230267932591663e-07,"[1.4201292364290907e-09, 4.296752287302752e-09, 1.320114165537234e-06, 2.978910742967855e-06, 1.3479104055136304e-08, 3.889765025633096e-07, 2.4047457818435203e-13, 4.3502184493560137e-11, 2.615739318900501e-17]",49 Bymqgy Street.,"['Errg Zipo', 'Skqn Esui']",49 Bymqgy Street.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,2.0860320415483358e-10,7.714129475833238e-11,"[2.0860320415483358e-10, 2.281984150254157e-11, 8.386176219837697e-16]",8.,"['Clsvfw AG', 'Jzrcws SA']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,3.081636634760798e-08,6.258713834402385e-09,"[8.069943324695572e-11, 7.260530284630695e-12, 3.081636634760798e-08, 3.8924286016595033e-10, 7.064047984947727e-19]",16 months.,"['Qsihxg GmbH', 'Mjlwxf NV']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,7.993629935754143e-08,2.712407822317981e-08,"[2.8716030442410556e-08, 1.1275695932511098e-09, 2.211312022382117e-08, 7.993629935754143e-08, 3.03847649263389e-08, 5.3487422491116376e-08, 5.4602587340468745e-08, 8.429752451633021e-10, 3.001227044663324e-11, 3.412398753560445e-16]",713 Ubifxa Road.,"['Cqndue LLC', 'Skqn Esui']",713 Ubifxa Road.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.6951266107744232e-08,6.7418480059517296e-09,"[2.6951266107744232e-08, 2.007583335683627e-12, 1.4110710863657339e-11, 7.621863345541949e-15]",10.,"['Avrbci Ltd', 'Mjlwxf NV']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,7.480600139331273e-09,1.872339937697161e-09,"[7.480600139331273e-09, 7.561714275572395e-12, 1.1977056716197532e-12, 1.9151017890725705e-16]",Seller.,"['Errg Zipo', 'Errg Zipo']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,2.8233753113227067e-08,1.3583316977760182e-08,"[2.602641124838101e-08, 2.8233753113227067e-08, 7.3103460784818e-11, 8.86478345165647e-17]",14.,"['Xqtb Laur', 'Jzrcws SA']",14.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,4.805614821634663e-07,8.031794798076239e-08,"[4.805614821634663e-07, 1.1198827420955126e-09, 3.9751542335597634e-11, 7.842803012927946e-13, 1.8577540894515465e-10, 1.1747430488768217e-14]",health insurance.,"['Ctvepy SAS', 'Dmimyu GmbH']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.0190141185594257e-06,3.4147405560787493e-07,"[2.0190141185594257e-06, 5.367584154924998e-09, 1.8976912485868525e-08, 1.320679954286419e-10, 5.3536504118767425e-09, 3.9725190099181544e-17]",childcare assistance program.,"['Xqtb Laur', 'Skqn Esui']",childcare assistance program.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.0944600720440576e-08,5.2466399285465885e-09,"[2.0944600720440576e-08, 4.0490378411250916e-11, 1.4628946925360209e-12, 5.720641991255153e-15]",15.,"['Clsvfw AG', 'Qsihxg GmbH']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,5.759553005191265e-06,1.442539865565045e-06,"[4.141460230311367e-10, 5.507472190975637e-13, 8.64073604334159e-11, 5.035165031586075e-06, 3.501745560186009e-10, 5.759553005191265e-06, 2.1871890112379333e-06, 1.0046327658663756e-10, 1.0684228089459939e-16]",044 Nemq Ej coast.,"['Xqtb Laur', 'Skqn Esui']",044 Nemq Ej coast.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,5.150982973489704e-10,7.169887159558887e-11,"[2.5456922680966443e-10, 2.981020225995999e-16, 7.632764320759933e-14, 1.6076690326216614e-11, 5.150982973489704e-10, 1.1155938233744708e-13, 5.0362435576045694e-12, 5.335429906043465e-13, 1.0977946118340479e-13, 6.873032004639512e-11, 4.198575623455547e-14, 2.1877226253990377e-15]",04-09-1995.,"['Errg Zipo', 'Dmimyu GmbH']",04-09-1995.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,7.479711960911573e-09,3.6438106102160696e-09,"[7.072368024552134e-09, 7.479711960911573e-09, 2.31623331625741e-11, 1.2223799806600785e-16]",14.,"['Errg Zipo', 'Jzrcws SA']",14.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.3728281373914797e-05,1.825859739027747e-06,"[3.505210770526901e-07, 4.382015236781278e-11, 1.821502497445504e-11, 4.123343387618661e-06, 1.3728281373914797e-05, 6.983086553447038e-09, 8.632754067150472e-09, 4.075705106743044e-08, 1.6610634742675323e-11, 1.4191210327089282e-14]",151 Mtviw Drive.,"['Xqtb Laur', 'Jzrcws SA']",151 Mtviw Drive.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,8.666113160415989e-09,2.891017632271904e-09,"[8.666113160415989e-09, 6.9352188922233715e-12, 4.5175074991291985e-15]",4.,"['Qsihxg GmbH', 'Skqn Esui']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
