cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.789290081433137e-06,1.8210635079512116e-07,"[2.596630679363443e-07, 1.0010616335875966e-08, 4.408929055177424e-10, 2.721803685212798e-11, 6.597508921219407e-16, 1.789290081433137e-06, 1.2175448205198336e-07, 6.343209291159724e-10, 1.7203671820453792e-10, 9.31529129388764e-08, 1.8521083688938234e-07, 1.4871918097014714e-07, 9.569428804923064e-09, 9.445550119835389e-08, 1.8319759931273438e-08, 2.7372367483735616e-08, 1.8030508641686538e-08, 1.0425065966046532e-06, 2.517049901840096e-09, 2.2008199707101994e-09, 1.856863551807919e-10]",Mnmi Haem's principal business location was at 549 Hqgryal Lane.,"['Mnmi Haem', 'Clsvfw AG']",Mnmi Haem's principal business location was at 549 Hqgryal Lane.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,6.626448723068279e-09,2.2598437629297217e-09,"[6.626448723068279e-09, 1.2426805418019882e-10, 2.8814511540686816e-11]",11.,"['Yrnw Lvgj', 'Cqndue LLC']",11.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,4.7419641546753155e-09,1.0760367923557166e-09,"[4.7419641546753155e-09, 6.517154003959913e-12, 2.421784594966534e-14, 6.148358488999861e-10, 1.6842586353371658e-11]",bi-weekly.,"['Dmimyu GmbH', 'Jzrcws SA']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.0554880464374037e-08,6.874076155516384e-09,"[2.0554880464374037e-08, 4.676791245938894e-11, 2.0580089715727112e-11]",9.,"['Errg Zipo', 'Avrbci Ltd']",9.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,7.0987610456541e-08,1.0291681335027653e-08,"[7.0987610456541e-08, 7.439590610225366e-11, 1.4461104189122942e-11, 2.2115987860504838e-11, 3.518355051745914e-10, 5.143429016030154e-10, 7.700748372307942e-11]",414 Rekebs Drive.,"['Wnzatj SAS', 'Skqn Esui']",414 Rekebs Drive.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,4.738185666042227e-08,7.024424798378894e-09,"[4.738185666042227e-08, 9.507115927842591e-11, 6.446274178513456e-13, 1.200258115119368e-09, 1.781337577444475e-10, 2.2828308687827814e-10, 8.672618179161873e-11]",The State of North Carolina.,"['Yrnw Lvgj', 'Ffsi Mneb']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,2.0001738043617934e-09,2.7548487734701525e-10,"[2.0001738043617934e-09, 9.093175837955256e-14, 1.958846530347811e-14, 2.502340511450346e-13, 6.041387008715038e-13, 3.32418500278292e-13, 1.1289132129110868e-10, 8.951658164724208e-11]",04-09-1995.,"['Yrnw Lvgj', 'Vkitze GmbH']",04-09-1995.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,8.247585725484896e-08,2.06475445621232e-08,"[8.247585725484896e-08, 1.1383352593874463e-11, 7.262428852738978e-11, 3.0313352522570725e-11]",1809.,"['Lasnoj SAS', 'Qpubwe PLC']",1809.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.139846272570139e-07,2.7199554551021743e-07,"[8.139846272570139e-07, 1.9725545641335884e-09, 2.945470950477258e-11]",5.,"['Wnzatj SAS', 'Txctcl AG']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,8.46556602596138e-09,3.0025907813332107e-09,"[8.46556602596138e-09, 5.272439707049159e-10, 1.4962347333336012e-11]",27.,"['Skqn Esui', 'Xqtb Laur']",27.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.4576089313322882e-07,4.8820918405190206e-08,"[1.4576089313322882e-07, 6.670552998855328e-10, 3.4806782456264784e-11]",8.,"['Txctcl AG', 'Tapd Abuk']",8.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,4.306801031361829e-07,1.430903830271224e-07,"[2.802488836550765e-07, 4.306801031361829e-07, 1.995640458440917e-10, 4.2186591997506184e-09, 1.04705098757929e-10]",employee assistance program.,"['Okrb Qxpd', 'Lasnoj SAS']",employee assistance program.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.8307034938279685e-08,9.591163863698996e-09,"[2.8307034938279685e-08, 4.5550765936930304e-10, 1.0948993448001154e-11]",14.,"['Qsihxg GmbH', 'Xqtb Laur']",14.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.540302901365976e-08,8.514083685180288e-09,"[2.540302901365976e-08, 1.2947512506578107e-10, 9.746916815323026e-12]",12.,"['Avrbci Ltd', 'Dmimyu GmbH']",12.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,8.012566610204885e-09,2.764271441376328e-09,"[8.012566610204885e-09, 2.608873672649281e-10, 1.9360346659169636e-11]",38.,"['Lasnoj SAS', 'Xqtb Laur']",38.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.1732599887182005e-06,2.933567091962033e-07,"[1.1732599887182005e-06, 2.316228112086982e-11, 7.029921783585635e-11, 7.338656765609741e-11]",1809.,"['Ajoo Gufx', 'Qsihxg GmbH']",1809.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,6.475910474534885e-09,2.143984793574836e-09,"[3.887175470396187e-09, 6.475910474534885e-09, 7.407038307358227e-13, 2.8906421700725105e-10, 6.210144398721695e-09, 1.70633223262745e-12, 2.4409063659192043e-10, 4.304611528338498e-11]",226 Nglqwy Drive.,"['Clsvfw AG', 'Errg Zipo']",226 Nglqwy Drive.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.917329666729529e-08,7.3075591970790665e-09,"[2.917329666729529e-08, 1.1365642801908216e-11, 3.362630313086257e-11, 1.194817508820556e-11]",22 months.,"['Jzrcws SA', 'Avrbci Ltd']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,5.211418852013594e-08,6.571336181842546e-09,"[5.211418852013594e-08, 1.433030018434256e-12, 4.1170777724530705e-12, 1.7871933100099824e-10, 2.3470978565951243e-16, 3.7049496398610954e-16, 1.917598024814282e-10, 8.047108812636594e-11]",684 Yovzxg Court.,"['Xqtb Laur', 'Okrb Qxpd']",684 Yovzxg Court.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.8864052719891333e-07,6.302602644989164e-08,"[1.8864052719891333e-07, 4.112589158111746e-10, 2.6293234950403033e-11]",2.,"['Xqtb Laur', 'Nchdfd AG']",2.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.002401075093075633,0.00027110693534389735,"[1.1297428500256501e-05, 0.002401075093075633, 2.7359319574316032e-05, 1.1292561907794152e-07, 2.721374414704769e-08, 1.7773811311627696e-09, 2.2708757541067826e-08, 6.241528183181799e-08, 3.5361611416817595e-09]",I'm not informed on that matter.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not informed on that matter.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.0353078749858469e-07,1.542540639684939e-08,"[3.7972465172231296e-09, 3.6816971455029546e-13, 5.3402910565880646e-11, 1.0353078749858469e-07, 2.750983577222421e-13, 9.888265900537263e-11, 4.968819244943745e-10]",044 Nemqht Crescent.,"['Xqtb Laur', 'Tapd Abuk']",044 Nemqht Crescent.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.2667014104295049e-08,3.2371949507939077e-09,"[1.2667014104295049e-08, 2.708041690197005e-12, 2.5049087803985515e-10, 2.856677915052952e-11]",Boots.,"['Lasnoj SAS', 'Dmimyu GmbH']",Boots.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,2.611740796965023e-07,8.713776167348457e-08,"[2.611740796965023e-07, 2.7026327356627355e-11, 2.1217899659475847e-10]",81.,"['Clsvfw AG', 'Lasnoj SAS']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,2.0133636269292765e-07,5.0622546000727e-08,"[2.0133636269292765e-07, 2.9915729182067308e-12, 1.1327490057055911e-09, 1.8080731356562296e-11]",Scarves.,"['Nchdfd AG', 'Avrbci Ltd']",Scarves.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,3.433150297382781e-08,1.1479392219200987e-08,"[3.433150297382781e-08, 6.509389555153788e-11, 4.15797882236113e-11]",9.,"['Xqtb Laur', 'Ajoo Gufx']",9.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.1589619042240429e-08,5.9819176787915635e-09,"[1.1589619042240429e-08, 6.227081073006957e-09, 1.2905292112730393e-10]",Seller.,"['Qsihxg GmbH', 'Ctvepy SAS']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,2.313714109192233e-09,7.102029299850746e-10,"[1.4723020580476032e-09, 2.4250337848918946e-11, 3.049155437688522e-13, 2.313714109192233e-09, 3.427673700429068e-10, 1.0787878923501637e-10]",The State of Ohio.,"['Cqndue LLC', 'Errg Zipo']",The State of Ohio.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,2.862159931282804e-07,3.6167574359009065e-08,"[2.862159931282804e-07, 4.794912297073628e-13, 3.568943474085984e-10, 1.044005507044865e-10, 7.407783275681368e-10, 1.1073126443550407e-10, 1.2389231862641736e-09, 5.72394576181523e-10]",927 Ynhghk Lane.,"['Qpubwe PLC', 'Xqtb Laur']",927 Ynhghk Lane.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,5.786860128864646e-06,1.1578697140598331e-06,"[5.786860128864646e-06, 2.7384855494361204e-10, 3.9475958309512227e-13, 2.1720301113248297e-09, 4.2168008668186374e-11]",Sunglasses.,"['Mnmi Haem', 'Qsihxg GmbH']",Sunglasses.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.4445760143644293e-07,4.834744692904421e-08,"[1.4445760143644293e-07, 5.585490403525739e-10, 2.6190310337126377e-11]",18.,"['Ajoo Gufx', 'Ecxk Avfj']",18.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.805558665386343e-07,5.623390928960817e-08,"[2.805558665386343e-07, 1.2579351622854507e-12, 6.085015824552897e-11, 4.2969389157931914e-10, 1.2187792441942236e-10]",Equity Trader.,"['Ecxk Avfj', 'Ffsi Mneb']",Equity Trader.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,4.280695353742203e-09,6.889842310499501e-10,"[4.280695353742203e-09, 8.505686432958015e-11, 1.5353945328686058e-12, 1.3332951409594784e-10, 4.336295320213346e-13, 1.430339180430451e-10, 1.7880494307398465e-10]",The State of New York.,"['Xqtb Laur', 'Qsihxg GmbH']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.1942494992922548e-08,4.590094806559512e-09,"[1.7320499479112073e-09, 1.1942494992922548e-08, 9.573947884478073e-11]",Seller.,"['Jzrcws SA', 'Dmimyu GmbH']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.737316353001006e-07,7.864375633122774e-08,"[1.737316353001006e-07, 6.198074231633655e-08, 2.1889137724606655e-10]",Customer.,"['Clsvfw AG', 'Txctcl AG']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,7.566025028715728e-10,3.2940232370474537e-10,"[7.566025028715728e-10, 2.1191200183512393e-10, 1.96924664075393e-11]",18.,"['Nchdfd AG', 'Vkitze GmbH']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,5.544890657738222e-10,2.4327101213102626e-10,"[5.544890657738222e-10, 1.434496549324038e-10, 3.187431568685284e-11]",18.,"['Skqn Esui', 'Ctvepy SAS']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,3.4482127375667915e-08,4.348635561330727e-09,"[3.4482127375667915e-08, 1.839645514915833e-13, 2.4588947177483448e-15, 3.199708943982249e-12, 1.542981714619529e-10, 2.780122659862272e-11, 2.5858927846234003e-11, 9.561265668089902e-11]",02-02-2016.,"['Dmimyu GmbH', 'Ctvepy SAS']",02-02-2016.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,2.277577380027651e-07,5.724871138214002e-08,"[2.277577380027651e-07, 1.0391711935398007e-09, 1.8455159622732253e-10, 1.3384736027854949e-11]",16 months.,"['Qsihxg GmbH', 'Mjlwxf NV']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,8.941859697131349e-09,2.2472016315919913e-09,"[8.941859697131349e-09, 2.598611430204567e-12, 2.3909308560776665e-11, 2.043890924563474e-11]",22 months.,"['Avrbci Ltd', 'Skqn Esui']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.32756186441452e-09,9.698877960636309e-10,"[4.32756186441452e-09, 8.800398560923628e-14, 7.261041767847587e-11, 3.997860098525763e-10, 4.9392684386972974e-11]",Equity Trader.,"['Ajoo Gufx', 'Cqndue LLC']",Equity Trader.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,6.824390497151001e-10,2.8191379497037133e-10,"[6.824390497151001e-10, 1.3846319923960237e-10, 2.4839135956411518e-11]",18.,"['Cqndue LLC', 'Tapd Abuk']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.656033390418088e-07,5.5347531833134976e-08,"[1.656033390418088e-07, 6.49896733651012e-11, 3.7426678423102544e-10]",14.,"['Skqn Esui', 'Wnzatj SAS']",14.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.604864376593468e-08,2.882186960045015e-08,"[8.604864376593468e-08, 3.9841763221915016e-10, 1.8547403196622625e-11]",20.,"['Errg Zipo', 'Dmimyu GmbH']",20.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,9.496461643720977e-07,2.381435495885098e-07,"[9.496461643720977e-07, 2.261384413060341e-09, 6.152831577566076e-10, 5.136641112457596e-11]",Product Manager.,"['Ffsi Mneb', 'Mnmi Haem']",Product Manager.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.2995792764722864e-08,1.313158475013676e-08,"[1.87043234234352e-08, 3.2995792764722864e-08, 7.263165069382183e-10, 9.990630545075874e-11]",Research Scientist.,"['Yrnw Lvgj', 'Clsvfw AG']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,8.204366075403868e-09,2.2494608580350683e-09,"[8.204366075403868e-09, 5.073975128944141e-10, 2.6912672090873e-10, 1.69531229332609e-11]",16 months.,"['Nchdfd AG', 'Tapd Abuk']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,2.7691594794987395e-08,5.074858351519995e-09,"[4.690323129885599e-10, 4.870059022721307e-09, 2.1658837917604146e-11, 2.290491862339981e-15, 3.488714198646571e-15, 7.25942201316998e-14, 2.7691594794987395e-08, 7.546443470118902e-09]",802 Gsvbyw Circle.,"['Mjlwxf NV', 'Ajoo Gufx']",802 Gsvbyw Circle.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.785418035638031e-08,6.127659368341624e-09,"[1.785418035638031e-08, 4.900311822986225e-10, 3.8766566345938e-11]",4.,"['Dmimyu GmbH', 'Lasnoj SAS']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.618054312757522e-08,5.637342789336734e-09,"[1.618054312757522e-08, 7.070950491794292e-10, 2.4390191255552196e-11]",20.,"['Avrbci Ltd', 'Mjlwxf NV']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,3.251335201071015e-09,4.6369470097656646e-10,"[3.251335201071015e-09, 3.9591097869724756e-13, 7.099457469388754e-14, 1.651016969623706e-13, 6.684418643598811e-12, 1.0337580401073576e-12, 2.0127188804508478e-10, 2.486003347623722e-10]",04-09-1995.,"['Ecxk Avfj', 'Qsihxg GmbH']",04-09-1995.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,2.8931687268141104e-08,9.675192974914482e-09,"[2.8931687268141104e-08, 7.564474741039717e-11, 1.8246909191943494e-11]",6.,"['Jzrcws SA', 'Nchdfd AG']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,3.0749248480788083e-07,1.0257843202863641e-07,"[3.0749248480788083e-07, 1.5894487115364342e-11, 2.269167909130232e-10]",71.,"['Ffsi Mneb', 'Clsvfw AG']",71.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
