cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.649462250813416e-12,8.959167229708603e-13,"[1.649462250813416e-12, 1.4237119512830465e-13]",Biology,['Ayberk Topcu'],Biology,In which department does Dr. {ENT1}. Cedillo work?
False,3.84120307176522e-13,1.3268392331780884e-13,"[1.1730662518665252e-16, 1.3814156151717872e-14, 3.84120307176522e-13]",Biotechnology,['Arman Shaimerden'],Biotechnology,In which department does Dr. {ENT1}. Cedillo work?
False,1.0438191283546061e-10,2.192291106225066e-11,"[1.0438191283546061e-10, 1.1449187138721367e-13, 4.835183354643992e-18, 1.5890976673923565e-17, 5.118129878245448e-12]",Prime Graph Explorations,['Leonas Jucius'],Prime Graph Explorations,Which funded project does Dr. {ENT1} lead?
False,4.707234154874805e-14,1.6279908379964787e-14,"[4.577913971399994e-16, 2.652051886047089e-18, 4.707234154874805e-14, 1.758684852208505e-14]",Behavioral Intervention Study,['Mason Collier'],Behavioral Intervention Study,Which funded project does Dr. {ENT1} lead?
False,2.4025224476531548e-08,4.161154995946705e-09,"[4.80828155069446e-10, 4.567945956386599e-13, 4.577318801768371e-10, 2.4025224476531548e-08, 6.92946166264396e-16, 2.6879763605908158e-12]",Behavior Analysis and holds patents,['Henk van der Veld'],Behavior Analysis and holds patents,Which funded project does Dr. {ENT1} lead?
False,2.573463631864309e-13,7.039335525751815e-14,"[2.4170801739774837e-14, 3.9046858867173935e-21, 5.625219918098693e-17, 2.573463631864309e-13]",Green Reagent Development,['Risto Holappa'],Green Reagent Development,Which funded project does Dr. {ENT1} lead?
False,3.4923328673386322e-09,2.4973858983863374e-10,"[2.215443684422066e-15, 1.2452046069128257e-18, 8.363274672405427e-14, 3.4923328673386322e-09, 3.10248593309026e-12, 1.6752694393156397e-16, 5.363718612666425e-16, 6.073471261504315e-13, 3.917179303449377e-16, 3.4821109415480132e-15, 2.538038405845353e-16, 1.7223329721452528e-15, 9.412076966332922e-14, 1.1103327323324849e-13]",Desert Basin Analysis and holds a patent for a Subsurface Seismic Mapper,['Nabil Al-Rasheed'],Desert Basin Analysis and holds a patent for a Subsurface Seismic Mapper,Which funded project does Dr. {ENT1} lead?
False,2.4042417362535318e-12,5.356291481233265e-13,"[2.4042417362535318e-12, 1.0751560477584421e-19, 2.297636365021505e-13, 4.890610265801667e-15, 3.9249650079543896e-14]",Scandinavian Budget Innovations,['Ulrik Hagen'],Scandinavian Budget Innovations,Which funded project does Dr. {ENT1} lead?
False,6.991384467885942e-13,1.7704985627176848e-13,"[2.4984350627591228e-15, 6.991384467885942e-13, 9.262987536795008e-17, 6.469913360352677e-15]",Green Processing Initiative,['Arthit Yodsuwan'],Green Processing Initiative,Which funded project does Dr. {ENT1} lead?
False,3.3582902084217103e-13,6.779438993401628e-14,"[2.3230145923223164e-16, 6.74798194201897e-17, 6.711141280151108e-21, 2.8431408381166543e-15, 3.3582902084217103e-13]",Nanocellulose Enhancement,['Mikhail Fyodorov'],Nanocellulose Enhancement,Which funded project does Dr. {ENT1} lead?
False,1.0363118105620114e-13,2.9612052189779205e-14,"[1.0363118105620114e-13, 4.3596256399586805e-16, 7.891649268473074e-15, 6.489415870446734e-15]",River Dam Rehabilitation,['Gustavs Ozolins'],River Dam Rehabilitation,Which funded project does Dr. {ENT1} lead?
False,1.1429898911022307e-12,3.0261624488144316e-13,"[1.1429898911022307e-12, 4.4511439076678344e-14, 2.0355870377426928e-14, 2.607778969436654e-15]",Reading Cultures Initiative,['Karla Stein'],Reading Cultures Initiative,Which funded project does Dr. {ENT1} lead?
False,2.5394855489302426e-13,6.575173316203868e-14,"[5.625578213035382e-15, 2.5394855489302426e-13, 1.4241837274588435e-15, 2.0086158146362214e-15]",Eco Lab Initiative,"[""Fergus O'Leary""]",Eco Lab Initiative,Which funded project does Dr. {ENT1} lead?
False,8.356725034186496e-11,1.746624163118278e-11,"[8.356725034186496e-11, 1.0478090834223353e-12, 5.6404357638532854e-14, 2.5515540201526132e-12, 1.0819035283545636e-13]",Biofuel Catalyst Development,['Bagus Mandri'],Biofuel Catalyst Development,Which funded project does Dr. {ENT1} lead?
False,4.2101665578310465e-13,1.155662914938287e-13,"[4.2101665578310465e-13, 1.407967811079252e-16, 3.905343320324654e-14, 2.054280207855648e-15]",Discrete Structures Grant,['Andor Bodnar'],Discrete Structures Grant,Which funded project does Dr. {ENT1} lead?
False,3.788408822757994e-11,6.319523790413202e-12,"[7.102600978062604e-14, 3.115996027283803e-14, 6.39544550588275e-16, 3.788408822757994e-11, 4.1925642645102013e-13, 1.5581362970644967e-16, 5.8303405506276995e-12]",Biofuel Innovations and holds patents,['Angus Redwood'],Biofuel Innovations and holds patents,Which funded project does Dr. {ENT1} lead?
False,2.7533339497232134e-10,5.4249998688119976e-11,"[2.1119141591779966e-12, 5.140120506964482e-14, 3.786903082780846e-12, 9.268042583387981e-11, 2.7533339497232134e-10, 8.27447745568768e-16, 5.785124115864626e-12]",Biodiesel Production and holds patents,['Silvino Azevedo'],Biodiesel Production and holds patents,Which funded project does Dr. {ENT1} lead?
False,7.229556796967129e-12,1.8123109511218598e-12,"[7.229556796967129e-12, 1.5304644585966378e-17, 1.1566915250811296e-18, 1.967054618419884e-14]",Green Chemistry Initiative,['Helmut Kaiser'],Green Chemistry Initiative,Which funded project does Dr. {ENT1} lead?
False,4.7727643506193657e-14,1.0046572261028312e-14,"[1.7542674906852792e-15, 2.9514540963625082e-19, 6.798763949487029e-16, 7.077876790428388e-17, 4.7727643506193657e-14]",Microbial Fuel Cells,['Tariq Al-Fahim'],Microbial Fuel Cells,Which funded project does Dr. {ENT1} lead?
False,3.8020442642752034e-14,1.6214071806530222e-14,"[3.8020442642752034e-14, 2.200640386064434e-14, 2.966860164458512e-15, 1.862580558266002e-15]",Green Infrastructure Initiative,['Gideon Low'],Green Infrastructure Initiative,Which funded project does Dr. {ENT1} lead?
False,1.9709492704578224e-08,4.436595788604721e-09,"[1.8662872636188155e-10, 3.7589195645004736e-10, 4.3771724023145e-09, 1.9709492704578224e-08, 1.4345823196038054e-08, 1.996433053597091e-11, 8.873369261586106e-10, 2.6357449209313266e-11, 6.944057958854777e-13]",Project Baltics and the Baltic Studies Initiative,['Marek Saar'],Project Baltics and the Baltic Studies Initiative,Which funded project does Dr. {ENT1} lead?
False,1.2335399628832233e-12,4.327265788059355e-13,"[4.743783457142239e-15, 5.989599007744095e-14, 1.2335399628832233e-12]",National Heritage,['Lionel Seymour'],National Heritage,Which funded project does Dr. {ENT1} lead?
False,9.350162137600204e-12,3.3376544980983487e-12,"[3.981068513042585e-12, 9.350162137600204e-12, 2.650664406374817e-16, 1.9122275309968288e-14]",Green Polymers Initiative,['Eyal Peretz'],Green Polymers Initiative,Which funded project does Dr. {ENT1} lead?
False,3.1484539367993003e-12,1.0471808755214472e-12,"[3.1484539367993003e-12, 6.600757080813891e-15, 3.098507099111403e-20, 6.89155058974239e-13, 1.3916945937678116e-12]",Nanocellulose Enhancement,['Mabel Nkosi'],Nanocellulose Enhancement,Which funded project does Dr. {ENT1} lead?
False,7.582428018793053e-10,9.57487750953146e-11,"[4.316577206352895e-13, 1.2575764336678931e-14, 7.582428018793053e-10, 6.98111447122729e-12, 1.230928501861565e-15, 2.5657132126342963e-13, 5.955519822957445e-14, 4.693479017437753e-15]",Project Terra and the Blue Carbon Study,['Salvador Cifuentes'],Project Terra and the Blue Carbon Study,Which funded project does Dr. {ENT1} lead?
False,1.0941112599249792e-11,2.7731273500806546e-12,"[7.17378249292795e-16, 1.0941112599249792e-11, 4.20998278556281e-14, 1.0857959496790581e-13]",Nordic Growth Initiative,['Olavi Lehtonen'],Nordic Growth Initiative,Which funded project does Dr. {ENT1} lead?
False,9.462937567870575e-14,3.204189902874384e-14,"[1.3536967160827744e-15, 1.4262469144298977e-16, 9.462937567870575e-14]",Desert Genome,['Farhad Al-Badri'],Desert Genome,Which funded project does Dr. {ENT1} lead?
False,1.1581962819362523e-11,3.680318714531457e-12,"[3.095212237555489e-12, 1.1581962819362523e-11, 2.629798279114799e-16, 4.383682137990355e-14]",Green Tech Initiative,['Leon Tomec'],Green Tech Initiative,Which funded project does Dr. {ENT1} lead?
False,1.825679398512279e-14,6.030748536394131e-15,"[1.825679398512279e-14, 1.0496991324120478e-15, 9.716954348567583e-18, 4.806784073693119e-15]",Eco Roads Initiative,['Jamal Farrugia'],Eco Roads Initiative,Which funded project does Dr. {ENT1} lead?
False,7.318098904640635e-11,2.258357805474537e-11,"[7.318098904640635e-11, 8.450801690373932e-12, 8.689561223351738e-12, 1.2960258849459023e-14]",National Mathematical Innovations,['Branislav Horvath'],National Mathematical Innovations,Which funded project does Dr. {ENT1} lead?
False,3.781840465788555e-11,4.056741298688422e-12,"[1.5595996174198878e-13, 2.0663749768338314e-19, 8.553991346877229e-18, 9.170413850151707e-16, 3.781840465788555e-11, 1.3889325453653178e-11, 1.764720089012634e-16, 7.30402229583843e-13, 6.638608442127844e-15, 1.387651090564647e-15, 9.352817186090295e-14, 3.241275135681272e-17, 4.085546191721218e-14]",Novelistic Narratives and holds patents for an Interactive Reading Device,['Aurelio Costanzo'],Novelistic Narratives and holds patents for an Interactive Reading Device,Which funded project does Dr. {ENT1} lead?
False,1.004820338046386e-09,2.5682285046522047e-10,"[2.2321195239372038e-11, 5.5610857173545025e-14, 9.425771795024129e-14, 1.004820338046386e-09]",Modern Poetics,['Roland Lancaster'],Modern Poetics,Which funded project does Dr. {ENT1} lead?
False,1.1079961126370108e-07,1.608544606961875e-08,"[1.835500917923838e-10, 1.4123746616689914e-09, 1.1079961126370108e-07, 1.6264145585864753e-10, 1.0008576432907201e-11, 2.4913977131335585e-11, 5.022460745907065e-12]",Project Terra and the Global Alliance,['Laurent Delcour'],Project Terra and the Global Alliance,Which funded project does Dr. {ENT1} lead?
False,3.2030784274938995e-11,8.119447116416951e-12,"[3.2030784274938995e-11, 3.39187608121988e-13, 1.3293086046522497e-14, 9.452349656029896e-14]",National Mathematical Innovations,['Marius Ramonas'],National Mathematical Innovations,Which funded project does Dr. {ENT1} lead?
False,3.297446343752952e-11,1.1278494756062372e-11,"[1.203738584504288e-11, 3.297446343752952e-11, 2.66953381228036e-15, 9.946020786480436e-14]",Green Growth Initiative,['Magnus Toft-Hansen'],Green Growth Initiative,Which funded project does Dr. {ENT1} lead?
False,2.4896183205280753e-12,8.799183390649187e-13,"[2.4896183205280753e-12, 1.010609890043923e-12, 1.7246273726411279e-16, 1.9272682950412234e-14]",Green Polymers Initiative,['Ezra Bar-Zakai'],Green Polymers Initiative,Which funded project does Dr. {ENT1} lead?
False,4.039774591235723e-12,1.3004538524862981e-12,"[4.039774591235723e-12, 1.2783354324359068e-14, 1.1444666828813732e-12, 4.790781503737117e-15]",Seismic Hazard Probe,['Aurelio Bianchi'],Seismic Hazard Probe,Which funded project does Dr. {ENT1} lead?
False,6.21215787144358e-11,9.402494511263623e-12,"[2.640299274787178e-13, 8.751370769277244e-15, 3.909935932964667e-14, 1.1515394757535824e-12, 6.21215787144358e-11, 1.183550560989843e-15, 2.2312791805173537e-12]",Youth Mental Health and holds patents,['Rafael Nunes'],Youth Mental Health and holds patents,Which funded project does Dr. {ENT1} lead?
False,1.195180781600469e-12,3.0588957818923987e-13,"[1.195180781600469e-12, 1.1245853152788005e-15, 2.1920631610339476e-14, 5.332314230872262e-15]",Cultural Heritage Restoration,['Marceau Leroy'],Cultural Heritage Restoration,Which funded project does Dr. {ENT1} lead?
False,1.1835958879657937e-09,1.774112468471603e-10,"[1.1835958879657937e-09, 3.728020062793158e-12, 2.8373176983625178e-15, 5.161687050003749e-11, 1.8803751958285098e-12, 1.3106022208253174e-14, 1.0416308657626439e-12]",Biofuel Innovations and holds patents,['Freyja Arnaldsdottir'],Biofuel Innovations and holds patents,Which funded project does Dr. {ENT1} lead?
False,1.5022445509771387e-08,3.233753899378744e-09,"[7.736127849433672e-10, 1.1995712756451837e-10, 1.5022445509771387e-08, 3.76965750281677e-11, 2.1505749958627973e-10]",Project Terra and Orbit,['Jonas Schneider'],Project Terra and Orbit,Which funded project does Dr. {ENT1} lead?
False,5.5233395634957105e-09,7.005732377258453e-10,"[3.627921921212085e-11, 1.237171910056789e-11, 5.5233395634957105e-09, 8.388739355935648e-12, 3.6359878595373235e-14, 2.4066637571706906e-11, 9.39253151166844e-15, 9.427066061367534e-14]",Project Terra and the Blue Carbon Study,['Leonardo Carvalho'],Project Terra and the Blue Carbon Study,Which funded project does Dr. {ENT1} lead?
False,1.2774496738199304e-11,3.410705551110147e-12,"[1.2774496738199304e-11, 8.586746765015807e-13, 7.661798407906147e-15, 1.98899133179776e-15]",Green Infrastructure Initiative,['Devakumar Arumugam'],Green Infrastructure Initiative,Which funded project does Dr. {ENT1} lead?
False,3.839865925225894e-12,1.5017214475253077e-12,"[3.839865925225894e-12, 1.1476141759982073e-13, 9.510621457042845e-13, 2.5673989843821854e-12, 3.551876471435435e-14]",Heart Regrowth Program,['Adrian Vasile'],Heart Regrowth Program,Which funded project does Dr. {ENT1} lead?
False,2.0812224166277815e-10,5.4384124847916686e-11,"[2.0812224166277815e-10, 9.392114690143227e-12, 1.3972431881208863e-14, 8.17060686415707e-15]",Green Balkans Initiative,['Konstantin Atanasov'],Green Balkans Initiative,Which funded project does Dr. {ENT1} lead?
False,1.0276086925831152e-10,2.0773398198690357e-11,"[2.3806877422118816e-15, 3.501670524722056e-13, 1.0276086925831152e-10, 5.739954003639372e-14, 6.961744548894533e-13]",Project Aurora and Orbit,['Rohan Zwitters'],Project Aurora and Orbit,Which funded project does Dr. {ENT1} lead?
False,5.461454856067749e-13,1.2024568905449676e-13,"[5.461454856067749e-13, 1.8310088874647556e-15, 1.6683467216234427e-13, 1.5863325680407143e-17, 6.874681527315962e-18, 6.6402296631888885e-15]",Global Poverty Alleviation Initiative,['Kalle Brandstr'],Global Poverty Alleviation Initiative,Which funded project does Dr. {ENT1} lead?
False,1.7890657488459083e-12,4.989629596299678e-13,"[2.0207911678640084e-13, 1.7890657488459083e-12, 2.8434256529451685e-15, 1.863547234617056e-15]",Green Infrastructure Initiative,['Kai Yeo'],Green Infrastructure Initiative,Which funded project does Dr. {ENT1} lead?
False,1.5944479070384432e-10,5.498810143177793e-11,"[1.5944479070384432e-10, 6.05015898491601e-11, 1.8675437014983242e-17, 6.006498670294534e-15]",Green Polymers Initiative,['Fotios Karantos'],Green Polymers Initiative,Which funded project does Dr. {ENT1} lead?
False,4.152972721271908e-08,3.224877888769788e-09,"[3.497623968229391e-09, 2.7627375213945538e-12, 9.451572554122767e-13, 4.152972721271908e-08, 1.3886921994277213e-11, 7.321688209803944e-16, 1.0440228597006357e-13, 1.4127801576183097e-12, 1.2938889902265691e-15, 1.6044113533932904e-14, 2.0787939501541183e-16, 7.68773286268518e-15, 1.0153238666488207e-10, 2.6891016540256385e-13]",Desert Basin Analysis and holds a patent for a Subsurface Seismic Mapper,['Lev Al-Kindi'],Desert Basin Analysis and holds a patent for a Subsurface Seismic Mapper,Which funded project does Dr. {ENT1} lead?
False,2.4754592473086312e-11,5.346791454410079e-12,"[2.4754592473086312e-11, 2.6024391043305735e-14, 1.27747527047797e-14, 1.2329580715772503e-12, 7.076075836387474e-13]",Volcanic Ash Mapping,['Lukas Sovak'],Volcanic Ash Mapping,Which funded project does Dr. {ENT1} lead?
False,4.81740602270575e-12,1.8739831540914383e-12,"[4.81740602270575e-12, 2.6718067862308015e-12, 2.2647106675848427e-16, 6.4933363624431004e-15]",Green Manufacturing Initiative,['Wei Qiu'],Green Manufacturing Initiative,Which funded project does Dr. {ENT1} lead?
False,1.8810185613976627e-12,5.748153316450112e-13,"[1.8810185613976627e-12, 1.589351073709791e-13, 1.8911506746450285e-13, 7.019259034690001e-14]",Synchronized Brain Mapping,['Tadao Miyashimizu'],Synchronized Brain Mapping,Which funded project does Dr. {ENT1} lead?
False,2.551574750098151e-11,1.119643588658333e-11,"[2.551574750098151e-11, 1.5924823959512224e-11, 5.959943909922272e-13, 1.3909014565105515e-11, 3.659901632517386e-14]",Heart Regrowth Program,['Rafael S. Cedillo'],Heart Regrowth Program,Which funded project does Dr. {ENT1} lead?
False,2.1414506723872045e-13,1.0170822105728336e-13,"[2.1414506723872045e-13, 9.223827483107768e-17, 1.8989493233913224e-20, 1.9259555972608866e-13]",Green Biotechnology Initiative,['Minh Thuc Nguyen'],Green Biotechnology Initiative,Which funded project does Dr. {ENT1} lead?
False,7.521060996218409e-10,3.1652500389332035e-10,"[5.093723776106174e-10, 4.272168122737563e-12, 7.521060996218409e-10, 3.4937021808553737e-13]",National Security Institute,['Tomasz Rajewski'],National Security Institute,Which funded project does Dr. {ENT1} lead?
False,2.8919005861868796e-13,1.1896956136244046e-13,"[2.959889210357551e-14, 1.3642286592288466e-19, 2.8919005861868796e-13, 1.5708915830463244e-13]",Global Infant Health,['Ernesto Aliaga'],Global Infant Health,Which funded project does Dr. {ENT1} lead?
False,1.6220410431477816e-11,3.3857976077248376e-12,"[2.8920485204911176e-15, 1.1879276037447795e-15, 1.4562705425227862e-14, 1.6220410431477816e-11, 6.899349255969078e-13]",Desert Microbiome Adventures,['Samir Al-Ghanim'],Desert Microbiome Adventures,Which funded project does Dr. {ENT1} lead?
False,3.1830488765594023e-12,9.058158677681936e-13,"[1.2918983374396453e-12, 3.821621228565324e-15, 3.1830488765594023e-12, 1.2907419240143405e-14, 3.740308437321163e-14]",Genomic Stability Initiative,['Aurelius Wolff'],Genomic Stability Initiative,Which funded project does Dr. {ENT1} lead?
False,3.131483137033819e-12,9.141890993314228e-13,"[3.131483137033819e-12, 4.6622178773853e-13, 5.849061334014735e-14, 5.608592131948499e-16]",Green Infrastructure Initiative,['Matija Sokol'],Green Infrastructure Initiative,Which funded project does Dr. {ENT1} lead?
False,1.0148249601771298e-10,2.5697998825105133e-11,"[1.0148249601771298e-10, 1.573645321039166e-13, 1.1473535880060504e-12, 4.781162597588097e-15]",Seismic Hazard Probe,['Giacomo Bianchi'],Seismic Hazard Probe,Which funded project does Dr. {ENT1} lead?
False,1.5350433597849378e-12,4.294650081387982e-13,"[1.5350433597849378e-12, 1.7971870736391282e-15, 6.148619618008902e-14, 1.1953328951652686e-13]",Deep Earth Initiative,['Vasco Monteiro'],Deep Earth Initiative,Which funded project does Dr. {ENT1} lead?
